case,iou_threshold,TP,FP,FN,precision,detectability
Liver_Lesions_1529.nii.gz,0.15,41,12,5,0.7735849056603774,0.8913043478260869
Liver_Lesions_1529.nii.gz,0.2,41,12,5,0.7735849056603774,0.8913043478260869
Liver_Lesions_1529.nii.gz,0.5,37,16,9,0.6981132075471698,0.8043478260869565
Liver_Lesions_1536.nii.gz,0.15,1,0,2,1.0,0.3333333333333333
Liver_Lesions_1536.nii.gz,0.2,1,0,2,1.0,0.3333333333333333
Liver_Lesions_1536.nii.gz,0.5,1,0,2,1.0,0.3333333333333333
Liver_Lesions_1544.nii.gz,0.15,11,7,4,0.6111111111111112,0.7333333333333333
Liver_Lesions_1544.nii.gz,0.2,11,7,4,0.6111111111111112,0.7333333333333333
Liver_Lesions_1544.nii.gz,0.5,10,8,5,0.5555555555555556,0.6666666666666666
Liver_Lesions_1545.nii.gz,0.15,0,1,2,0.0,0.0
Liver_Lesions_1545.nii.gz,0.2,0,1,2,0.0,0.0
Liver_Lesions_1545.nii.gz,0.5,0,1,2,0.0,0.0
Liver_Lesions_1549.nii.gz,0.15,4,1,0,0.8,1.0
Liver_Lesions_1549.nii.gz,0.2,4,1,0,0.8,1.0
Liver_Lesions_1549.nii.gz,0.5,3,2,1,0.6,0.75
Liver_Lesions_1552.nii.gz,0.15,2,1,0,0.6666666666666666,1.0
Liver_Lesions_1552.nii.gz,0.2,2,1,0,0.6666666666666666,1.0
Liver_Lesions_1552.nii.gz,0.5,2,1,0,0.6666666666666666,1.0
Liver_Lesions_1563.nii.gz,0.15,34,10,21,0.7727272727272727,0.6181818181818182
Liver_Lesions_1563.nii.gz,0.2,32,12,23,0.7272727272727273,0.5818181818181818
Liver_Lesions_1563.nii.gz,0.5,29,15,26,0.6590909090909091,0.5272727272727272
Liver_Lesions_1571.nii.gz,0.15,1,3,0,0.25,1.0
Liver_Lesions_1571.nii.gz,0.2,1,3,0,0.25,1.0
Liver_Lesions_1571.nii.gz,0.5,0,4,1,0.0,0.0
Liver_Lesions_1584.nii.gz,0.15,4,0,0,1.0,1.0
Liver_Lesions_1584.nii.gz,0.2,4,0,0,1.0,1.0
Liver_Lesions_1584.nii.gz,0.5,4,0,0,1.0,1.0
Liver_Lesions_1588.nii.gz,0.15,6,5,10,0.5454545454545454,0.375
Liver_Lesions_1588.nii.gz,0.2,6,5,10,0.5454545454545454,0.375
Liver_Lesions_1588.nii.gz,0.5,5,6,11,0.45454545454545453,0.3125
Liver_Lesions_1589.nii.gz,0.15,4,0,1,1.0,0.8
Liver_Lesions_1589.nii.gz,0.2,4,0,1,1.0,0.8
